namespace label|resource label|namespace|resource uri|parent uri|domain|range
dbo|appearances in national team|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/appearancesInNationalTeam|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SoccerPlayer|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|appointer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/appointer|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Person
dbo|apprehended|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/apprehended|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Criminal|http://www.w3.org/2001/XMLSchema#date
dbo|approach|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/approach|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|
dbo|date of approval by lower parliament|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/approvedByLowerParliament|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Law|http://www.w3.org/2001/XMLSchema#date
dbo|date of approval by upper parliament|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/approvedByUpperParliament|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Law|http://www.w3.org/2001/XMLSchema#date
dbo|approximate calories (J)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/approximateCalories|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Food|http://www.w3.org/2001/XMLSchema#double
dbo|apskritis|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/apskritis|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://www.w3.org/2001/XMLSchema#string
dbo|archipelago|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/archipelago|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Island|
dbo|architect|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/architect|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Architect
dbo|architectual bureau|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/architectualBureau|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Company
dbo|architectural movement|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/architecturalMovement|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Architect|http://www.w3.org/2001/XMLSchema#string
dbo|architectural style|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/architecturalStyle|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ArchitecturalStructure|
dbo|area (m2)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/area|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#double
dbo|area code|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/areaCode|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|area date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/areaDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#date
dbo|area land (m2)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/areaLand|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#double
dbo|area metro (m2)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/areaMetro|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#double
dbo|area of catchment (m2)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/areaOfCatchment|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Lake|http://www.w3.org/2001/XMLSchema#double
dbo|area of catchment quote|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/areaOfCatchmentQuote|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|area of search|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/areaOfSearch|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SiteOfSpecialScientificInterest|http://dbpedia.org/ontology/PopulatedPlace
dbo|area quote|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/areaQuote|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|area rank|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/areaRank|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|area rural (m2)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/areaRural|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://www.w3.org/2001/XMLSchema#double
dbo|area total (m2)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/areaTotal|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#double
dbo|total area ranking|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/areaTotalRanking|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://www.w3.org/2001/XMLSchema#positiveInteger
dbo|area urban (m2)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/areaUrban|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://www.w3.org/2001/XMLSchema#double
dbo|area water (m2)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/areaWater|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#double
dbo|argue date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/argueDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase|http://www.w3.org/2001/XMLSchema#date
dbo|Ariel Award|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/arielAward|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Actor|http://dbpedia.org/ontology/Award
dbo|arm|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/arm|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Protein|http://www.w3.org/2001/XMLSchema#string
dbo|army|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/army|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MilitaryPerson|http://www.w3.org/2001/XMLSchema#string
dbo|arrest date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/arrestDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#date
dbo|arrondissement|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/arrondissement|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://dbpedia.org/ontology/PopulatedPlace
dbo|patron (art)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/artPatron|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Agent|http://dbpedia.org/ontology/Artist
dbo|artery|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/artery|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/AnatomicalStructure|http://dbpedia.org/ontology/Artery
dbo|artificial snow area|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/artificialSnowArea|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#float
dbo|performer|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/artist|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MusicalWork|http://dbpedia.org/ontology/Agent
dbo|artistic function|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/artisticFunction|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#string
dbo|Contains a WikiText representation of this thing|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/asWikiText|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|ascent|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ascent|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|asia championship|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/asiaChampionship|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Athlete|http://www.w3.org/2001/XMLSchema#string
dbo|Aspect Ratio|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/aspectRatio|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Software|
dbo|assembly|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/assembly|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MeanOfTransportation|
dbo|asset under management ($)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/assetUnderManagement|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Company|http://www.w3.org/2001/XMLSchema#double
dbo|assets ($)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/assets|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Company|http://www.w3.org/2001/XMLSchema#double
dbo|assistant principal|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/assistantPrincipal|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/EducationalInstitution|
dbo|associate|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/associate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Person
dbo|associate editor|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/associateEditor|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Newspaper|http://dbpedia.org/ontology/Person
dbo|associate star|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/associateStar|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Constellation
dbo|associated act|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/associatedAct|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Artist|http://dbpedia.org/ontology/Artist
dbo|associated band|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/associatedBand|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Band
dbo|associated musical artist|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/associatedMusicalArtist|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/MusicalArtist
dbo|associated rocket|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/associatedRocket|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/LaunchPad|http://dbpedia.org/ontology/Rocket
dbo|association of local government|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/associationOfLocalGovernment|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Settlement|http://dbpedia.org/ontology/PopulatedPlace
dbo|Astrazenca|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/astrazenca|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|AstrazencaCumulativeDoses|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/astrazencaCumul|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#integer
dbo|astrological sign|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/astrologicalSign|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|
dbo|page number|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/atPage|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Reference|http://www.w3.org/2001/XMLSchema#string
dbo|row number|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/atRowNumber|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Reference|http://www.w3.org/2001/XMLSchema#string
dbo|ATC code|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/atcCode|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|ATC prefix|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/atcPrefix|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|ATC suffix|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/atcSuffix|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|athletics|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/athletics|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/University|
dbo|athletics discipline|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/athleticsDiscipline|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Athlete|http://dbpedia.org/ontology/Athletics
dbo|atomic number|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/atomicNumber|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ChemicalElement|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|attorney general|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/attorneyGeneral|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/LegalCase|http://dbpedia.org/ontology/Person
dbo|aunt|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/aunt|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Woman|http://dbpedia.org/ontology/Person
dbo|australia open double|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/australiaOpenDouble|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/TennisPlayer|http://www.w3.org/2001/XMLSchema#string
dbo|australia open mixed|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/australiaOpenMixed|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/TennisPlayer|http://www.w3.org/2001/XMLSchema#string
dbo|australia open single|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/australiaOpenSingle|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/TennisPlayer|http://www.w3.org/2001/XMLSchema#string
dbo|author|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/author|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Work|http://dbpedia.org/ontology/Person
dbo|authority|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/authority|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||
dbo|authority mandate|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/authorityMandate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|authority title of a romanian settlement|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/authorityTitle|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/RomaniaSettlement|http://www.w3.org/2001/XMLSchema#string
dbo|automobile model|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/automobileModel|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/AutomobileEngine|http://www.w3.org/2001/XMLSchema#string
dbo|automobile platform|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/automobilePlatform|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/Automobile
dbo|autonomy|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/autonomy|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||
dbo|available smart card|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/availableSmartCard|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Station|
dbo|average|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/average|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#double
dbo|average annual gross power generation (J)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/averageAnnualGeneration|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PowerStation|http://www.w3.org/2001/XMLSchema#double
dbo|average class size|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/averageClassSize|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/School|http://www.w3.org/2001/XMLSchema#float
dbo|average depth (μ)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/averageDepth|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#double
dbo|average depth quote|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/averageDepthQuote|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|average speed (kmh)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/averageSpeed|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#double
dbo|avifauna population|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/avifaunaPopulation|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|award|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/award|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Award
dbo|award name|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/awardName|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#string
dbo|colour hex code of away jersey or its parts|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/awayColourHexCode|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
